Year,Month,Day,Trial,Ablation,Darkness,Singles,Flow,Frame,Fish,Turn_Dir,Fish_Left,Fish_Right,Wall_Dist
2022,06,14,05,N,Y,N,0,219,individual8,1,6,1,505.3534541211271
2022,06,14,10,N,Y,N,0,145,individual1,1,6,1,611.9086758138399
2022,06,14,10,N,Y,N,0,44,individual2,1,6,1,285.3696417299893
2022,06,14,10,N,Y,N,0,136,individual2,1,6,1,907.2309835730073
2022,06,14,10,N,Y,N,0,194,individual2,1,6,1,290.63530112229364
2022,06,14,10,N,Y,N,0,63,individual3,1,4,3,1149.9422846069738
2022,06,14,10,N,Y,N,0,130,individual3,1,4,3,340.013946443109
2022,06,14,10,N,Y,N,0,147,individual3,1,4,3,360.08226205746786
2022,06,14,10,N,Y,N,0,215,individual3,0,5,2,705.9443213237838
2022,06,14,10,N,Y,N,0,82,individual4,1,1,6,792.0602176630299
2022,06,14,10,N,Y,N,0,146,individual4,0,6,1,174.74880087388152
2022,06,14,10,N,Y,N,0,228,individual4,1,0,7,796.6032210890011
2022,06,14,10,N,Y,N,0,117,individual5,1,5,2,37.359360839573625
2022,06,14,10,N,Y,N,0,196,individual5,1,7,0,701.1214132028227
2022,06,14,10,N,Y,N,0,29,individual6,0,2,5,1289.3055191817089
2022,06,14,10,N,Y,N,0,103,individual6,1,2,5,887.3879827091178
2022,06,14,10,N,Y,N,0,137,individual6,1,4,3,284.96842851438043
2022,06,14,10,N,Y,N,0,197,individual6,0,6,1,107.57886918054962
2022,06,14,10,N,Y,N,0,144,individual7,1,6,1,320.60494191499043
2022,06,14,10,N,Y,N,0,218,individual7,1,6,1,637.0373069257614
2022,06,14,10,N,Y,N,0,20,individual8,1,3,4,579.8151518150369
2022,06,14,10,N,Y,N,0,226,individual8,1,7,0,176.88761063409245
2022,06,10,06,N,N,N,2,169,individual2,0,6,1,161.77256232430116
2022,06,10,06,N,N,N,2,229,individual2,1,7,0,108.48388590337511
2022,06,10,06,N,N,N,2,34,individual3,1,6,1,191.83887993135545
2022,06,10,06,N,N,N,2,17,individual4,1,5,2,226.05243366248706
2022,06,10,06,N,N,N,2,50,individual4,1,5,2,337.4231286018586
2022,06,10,06,N,N,N,2,93,individual4,0,6,1,781.3468035830642
2022,06,10,06,N,N,N,2,155,individual4,0,5,2,492.58978795982495
2022,06,10,06,N,N,N,2,213,individual4,0,0,7,1551.5646597547004
2022,06,10,06,N,N,N,2,178,individual5,1,4,3,630.5773480766862
